district,doy,year,tminc,tmeanc,tmaxc,pr,rmean,vpd
Jackson,228.0,2018.0,13.722367273346217,22.067204803494793,30.41204233364333,0.0,64.46721165490752,1.3795050665339377
Mellette,228.0,2018.0,14.00170358048379,22.107088038456336,30.212472496428823,0.0,66.33997403176997,1.238420477822702
Jones,228.0,2018.0,14.587698207823458,22.546998433204735,30.506298658586044,0.0,65.18890261593971,1.3371029252460414
Lyman,228.0,2018.0,14.163974870923115,22.009299336907397,29.85462380289159,0.0,67.13499345204076,1.1539825400649486
Buffalo,228.0,2018.0,14.171351695893714,21.509354676987513,28.847357658081314,0.0,68.90333012140876,0.9800159802600346
Tripp,228.0,2018.0,14.490740535231822,21.899519959278763,29.30829938332566,0.0,68.02399210848962,1.0834883830038597
Brule,228.0,2018.0,14.974214779646962,21.80871328820341,28.643211796759967,0.0,70.21980599093455,0.906518828986985
Gregory,228.0,2018.0,14.617056038639975,21.445250894953315,28.273445751266717,0.0,71.30447852294469,0.8113863766032234
Charles Mix,228.0,2018.0,15.487856914527905,21.81761649873328,28.147376082938628,0.0,72.59572610124708,0.7530436109065934
Douglas,228.0,2018.0,15.933948170094405,22.046756280101118,28.159564390107846,0.0,72.53365806047289,0.7797448792962889
Bon Homme,228.0,2018.0,15.98409244487418,21.62319448546776,27.26229652606134,0.2773439901274133,75.16518909513314,0.6006130709129543
Hutchinson,228.0,2018.0,16.450779592066496,21.96455296023304,27.478326328399653,2.6485318182469,74.0720630467118,0.7098220200475057
Davison,228.0,2018.0,16.243315365633716,22.21356380264777,28.18381223966183,0.0,72.18428056208442,0.8338584295779186
Hanson,228.0,2018.0,16.747279747828312,22.280743731516903,27.81420771520549,0.06460750312767541,73.04116999381998,0.8105368217336504
Miner,228.0,2018.0,16.933724371595073,22.37133941441152,27.808954457227955,0.043883179779712685,72.31314308005392,0.8297449362834851
Sanborn,228.0,2018.0,15.61500404258195,22.05455866965437,28.494113296726802,0.0,71.53860010506104,0.8535800301465882
Jerauld,228.0,2018.0,14.917374262217304,21.521569008096268,28.12576375397527,0.0,71.2824956063609,0.8304400397734754
Aurora,228.0,2018.0,15.471425146904242,21.838385225338154,28.20534530377209,0.0,71.83325466540286,0.8080107296626163
Beadle,228.0,2018.0,14.783084544777,21.72540253853384,28.667720532290616,0.0,70.34062603585633,0.8887478683704837
Kingsbury,228.0,2018.0,16.24855192248246,21.641019455009335,27.03348698753625,0.22645577035840606,73.85321845859748,0.713882648570503
Brookings,228.0,2018.0,16.103608464372975,20.73898077409972,25.374353083826495,11.171995308913198,78.88631658728958,0.41300929083247895
Lake,228.0,2018.0,15.98354469590153,20.734953407561683,25.48636211922185,2.245750181619633,77.62834938603321,0.4876362433676404
McCook,228.0,2018.0,16.50502349057243,21.6146847502699,26.724346009967366,2.1159413966305043,75.7556186699173,0.6220888139589604
Minnehaha,228.0,2018.0,16.458260103332357,20.707255010943076,24.956249918553826,10.333524160826578,81.12264635927193,0.3350009429617943
Moody,228.0,2018.0,16.213706698709217,20.45300007264631,24.692293446583395,12.192942819463253,81.7842112409851,0.2859610100211178
Union,228.0,2018.0,17.02051700272728,21.837341574128423,26.654166145529523,4.689662072344633,79.16169044878261,0.4398154839014351
Clay,228.0,2018.0,16.903150549203037,21.770128428005393,26.637106306807723,4.638779777814396,78.3301217403039,0.4778507329949752
Lincoln,228.0,2018.0,16.431431895635857,20.902872227397015,25.3743125591582,24.341265788483526,81.65020519878854,0.295021497236589
Turner,228.0,2018.0,16.639250722067917,21.422850057535523,26.20644939300313,15.616191924510488,78.38643950309039,0.4631020166362283
Yankton,228.0,2018.0,16.613884313982705,21.643832839098575,26.673781364214435,2.408371059188556,76.58799259770203,0.5582950322001348
Grant,229.0,2018.0,12.910212082946009,19.702038388110907,26.493864693275846,0.0,61.605826459850796,1.0542574486142586
Roberts,229.0,2018.0,13.292641684711409,20.085895759593356,26.879149834475324,0.0,56.31788169330332,1.1939743136547618
Marshall,229.0,2018.0,14.192977005558447,20.89534454525781,27.597712084957255,0.0,49.119077709071796,1.4126008856703627
Day,229.0,2018.0,14.401079537446343,20.73910651528029,27.077133493114243,0.0,51.884708464829416,1.3010829155934867
Deuel,229.0,2018.0,13.246616307483732,19.236895892853067,25.227175478222396,0.0,68.68618211082901,0.7958067796713973
Codington,229.0,2018.0,13.48664122580247,19.614535888827103,25.742430551851747,0.0,61.134471099138786,1.002554439503463
Hamlin,229.0,2018.0,13.195230753763273,19.58129092200908,25.967351090254894,0.0,64.70976653204478,0.9346573246209064
Clark,229.0,2018.0,15.126996469188203,21.065524763096267,27.004053057004374,0.0,52.27772408107083,1.2975718188024847
Brown,229.0,2018.0,13.53647118812799,20.67222581195111,27.807980435774176,0.0,49.3264243531001,1.4306645269562017
McPherson,229.0,2018.0,14.517054254170949,21.455109709696238,28.393165165221486,0.0,42.582241299385856,1.6521131709779857
Edmunds,229.0,2018.0,14.651168884074695,21.71868592975919,28.786202975443743,0.0,44.2945812974334,1.6463104978756362
Spink,229.0,2018.0,14.738351179908294,21.6981235945504,28.657896009192445,0.0,48.13242449297146,1.545337371187489
Faulk,229.0,2018.0,14.713793139148931,22.024037117852185,29.334281096555443,0.0,45.883695769232055,1.6671853863667845
Hand,229.0,2018.0,15.24507220353634,22.3724018228428,29.4997314421492,0.0,48.484124515585485,1.6254930332224733
Campbell,229.0,2018.0,15.341352951443715,22.47535747752406,29.609362003604488,0.0,40.16084454275013,1.8571211756610606
Walworth,229.0,2018.0,16.064607320142763,23.00503137145694,29.945455422771122,0.0,39.88657478593018,1.9025713904067048
Potter,229.0,2018.0,15.753639042811718,23.042734221555758,30.33182940029985,0.0,42.701895981974324,1.8640094108476317
Hyde,229.0,2018.0,15.245111589412243,22.73402248126949,30.222933373126807,0.0,47.037698346488376,1.7443646711987466
Sully,229.0,2018.0,16.03336337643957,23.74502815636322,31.456692936286856,0.0,44.460852836049625,1.9498843816046398
Dewey,229.0,2018.0,16.293849704768114,23.85807728985759,31.42230487494706,0.0034844472124243714,41.83324098281976,2.03433811027173
Hughes,229.0,2018.0,16.227804997962764,23.98600342759223,31.74420185722178,0.0,45.57028635214533,1.9620515664704021
Stanley,229.0,2018.0,16.441474229572623,24.43627745850827,32.43108068744386,0.03977660440195545,47.29718101312838,2.0055495182731056
Corson,229.0,2018.0,15.32468983531261,23.142715666562825,30.96074149781288,0.0,40.75689265052992,2.002477603206692
Perkins,229.0,2018.0,14.474306042752414,23.16330495746541,31.852303872178364,0.49953965124510447,45.416323448798614,1.9879766049363743
Ziebach,229.0,2018.0,15.90784926173003,24.054743568388037,32.20163787504597,0.794722281922006,45.42335637362793,2.036040142030773
Haakon,229.0,2018.0,15.328274022189875,23.890166512365237,32.45205900254054,0.49732400402449367,53.73784190237802,1.8508244867559636
Meade,229.0,2018.0,14.249514514185208,22.353081900575546,30.456649286965533,0.21023355350127568,56.41829371529464,1.5840357723284324
Pennington,229.0,2018.0,13.419670698928885,21.412241859704203,29.404813020479352,0.007416275964585811,60.263947167009455,1.4224595301849325
Harding,229.0,2018.0,14.544385278943475,23.495313061173853,32.4462408434042,0.05430653225673006,47.08674265915505,2.022646741715644
Butte,229.0,2018.0,14.138223221177958,22.54743898031809,30.956654739458166,0.0,56.8432579640687,1.615605040536456
Lawrence,229.0,2018.0,12.51603030466939,19.576221373282323,26.636412441895335,0.5577075318013058,61.306563380225306,1.1576902811801102
Custer,229.0,2018.0,13.497572836542034,20.704944376200807,27.91231591585953,0.0,62.389788785528694,1.2237475471527617
Fall River,229.0,2018.0,13.020267435357816,21.93969971765387,30.85913199994983,0.0,63.228540056445176,1.4508101411871002
Todd,229.0,2018.0,15.346289552220766,22.595944742523734,29.845599932826637,0.0,61.16325473672694,1.364340011259701
Bennett,229.0,2018.0,14.193250211856688,22.134801799410624,30.07635338696454,0.0,64.34871629847854,1.3264313396296206
Oglala Lakota,229.0,2018.0,13.891130688860555,22.34175207851547,30.79237346817031,0.0,62.68016450791435,1.4496333905221697
Jackson,229.0,2018.0,15.198866268571008,23.59486241973408,31.99085857089707,0.0,57.95012271214646,1.6925073839088187
Mellette,229.0,2018.0,16.095069535893018,23.731304865494398,31.367540195095714,0.0,55.83938871337605,1.6559633214910474
Jones,229.0,2018.0,16.64641086490567,24.243727365110633,31.841043865315616,0.0,50.39227346730809,1.8551441098715142
Lyman,229.0,2018.0,16.12438517453612,23.710582691129257,31.29678020772239,0.0,51.24654011606707,1.761262647879003
Buffalo,229.0,2018.0,15.876888390252418,23.259154122268622,30.641419854284837,0.0,50.70487789882291,1.689035841549594
Tripp,229.0,2018.0,15.735081569595291,22.869410393797402,30.003739217999485,0.0,57.64592924312117,1.4660736064173612
Brule,229.0,2018.0,16.40064330732811,23.34933438467677,30.29802546202552,0.0,53.81590209379743,1.5654251382427735
Gregory,229.0,2018.0,15.732602358384863,22.55312730849199,29.373652258599133,0.0,61.69538051961438,1.2841108129037313
Charles Mix,229.0,2018.0,16.504803732840067,23.155852712334006,29.806901691827893,0.0,60.16719672546628,1.3399301200462477
Douglas,229.0,2018.0,16.758145270639673,23.37304563361115,29.987945996582646,0.0,57.520215251958334,1.4199567318213941
Bon Homme,229.0,2018.0,16.518298880553637,22.887785606698202,29.25727233284278,0.0,64.9012759984287,1.1610627022754605
Hutchinson,229.0,2018.0,16.61216728677896,23.03816277512902,29.464158263479177,0.0,60.06224517113703,1.3071781907622047
Davison,229.0,2018.0,17.17224752060322,23.62421237591234,30.076177231221454,0.0,52.79593225854153,1.5572032338699562
Hanson,229.0,2018.0,16.677491897272095,23.214526692590336,29.751561487908578,0.0,54.71033469012195,1.4770227145426722
Miner,229.0,2018.0,16.876169983332307,23.079299794335444,29.282429605338585,0.0,52.146986447838856,1.4999492382855752
Sanborn,229.0,2018.0,16.598421539123954,23.1792722272191,29.760122915314252,0.0,52.11625766462931,1.5508085910808294
Jerauld,229.0,2018.0,16.51870186997971,23.10825465433019,29.69780743868067,0.0,50.907531832920455,1.582627869498564
Aurora,229.0,2018.0,16.641869552574782,23.300527606935944,29.959185661297152,0.0,54.08689533149287,1.5151460228358793
Beadle,229.0,2018.0,16.13266491546725,22.618431174047323,29.104197432627355,0.0,50.03245304811962,1.5446982352627552
Kingsbury,229.0,2018.0,15.371127951627214,21.376001434249943,27.380874916872717,0.0,56.40170943551101,1.2378301743870663
Brookings,229.0,2018.0,13.424550731077678,19.706873251319216,25.989195771560798,0.08692664996157885,69.70866479181007,0.7992030436212147
Lake,229.0,2018.0,14.737609838731052,20.936197127712358,27.134784416693652,0.041880360816105314,62.61406594683939,1.065201571408568
McCook,229.0,2018.0,15.96675228841096,22.297914405933845,28.62907652345673,0.0,61.01970937217323,1.2155062263071967
Minnehaha,229.0,2018.0,15.160637180021284,21.314544585424372,27.46845199082754,0.0,70.3851310873422,0.8722553049566124
Moody,229.0,2018.0,13.555585930236587,20.010217287720987,26.46484864520537,0.017384437976590554,72.26703672242027,0.6947913563070759
Union,229.0,2018.0,15.637531956760016,22.07743623285065,28.51734050894127,0.0,72.57985525264807,0.7828918471750543
Clay,229.0,2018.0,16.014536214130594,22.32868926578797,28.642842317445346,0.0,71.13884334890147,0.8988818273650263
Lincoln,229.0,2018.0,15.393179393130506,21.68177633362509,27.970373274119666,0.0,72.87805455201297,0.7564017457479231
Turner,229.0,2018.0,15.95501219831545,22.162686997391923,28.370361796468377,0.0,69.64220466357807,0.9516634522309823
Yankton,229.0,2018.0,16.60645576963471,22.68467363133879,28.76289149304289,0.0,66.97568426128392,1.0603125820234645
Grant,230.0,2018.0,14.280863222138928,20.94635103677542,27.61183885141193,0.013704864850240838,68.24265409411088,0.9472641097152998
Roberts,230.0,2018.0,14.304749415878605,21.202010565240723,28.09927171460285,1.2409953022396711,62.16603757109099,1.144599738131005
Marshall,230.0,2018.0,15.737583173441799,22.502893089061743,29.268203004681755,12.826972130682218,55.03640942866363,1.4045852208843685
Day,230.0,2018.0,16.38013041156186,22.435406886312393,28.49068336106293,4.710243243242421,60.452341667256164,1.189951940149329
Deuel,230.0,2018.0,15.749683442742235,20.989614504089733,26.22954556543724,0.0,73.38805321745022,0.6869431236359567
Codington,230.0,2018.0,14.985044408209548,20.86917498323516,26.753305558260774,0.0,70.68582419270818,0.7959263535014333
Hamlin,230.0,2018.0,15.008224306409097,20.782283932320095,26.556343558231088,0.0,72.44525402769447,0.7033888892957849
Clark,230.0,2018.0,16.816585852029842,22.449672766220782,28.082759680411744,0.9690199810667528,62.874570869204234,1.1042626248033036
Brown,230.0,2018.0,15.236797554148072,22.82199348434709,30.40718941454606,8.750422647644143,56.826738101449955,1.4734052186802025
McPherson,230.0,2018.0,15.83366083397299,23.58830639629526,31.34295195861751,10.457941641387677,55.446352983789446,1.605548574607941
Edmunds,230.0,2018.0,15.692144785748942,23.471302843317435,31.250460900886015,8.057163976600608,59.32152581082515,1.4932521307393705
Spink,230.0,2018.0,17.12349459284169,23.713148526390114,30.302802459938494,6.338067414137169,56.42784077767123,1.4708717839105308
Faulk,230.0,2018.0,16.532408221646744,23.92184746393099,31.31128670621518,2.2908888222899355,59.323839732744126,1.4944392290874218
Hand,230.0,2018.0,16.87613889237083,23.77235415547754,30.66856941858423,0.902606432171269,63.67596734050011,1.3159191931755627
Campbell,230.0,2018.0,16.945948471226277,24.640225075201624,32.334501679177066,13.616899613068355,54.1758728589645,1.7585266135753443
Walworth,230.0,2018.0,17.474334173843953,24.825188725972325,32.1760432781007,3.2243167131257766,55.227259423627395,1.704398228039382
Potter,230.0,2018.0,17.441699866083724,24.989976450810275,32.53825303553682,1.3679995853474778,57.42935013090251,1.6770148648392924
Hyde,230.0,2018.0,16.716738241206873,24.216945778339525,31.717153315472203,2.795032190116065,61.58833733885356,1.4903356700869446
Sully,230.0,2018.0,17.458644778640927,25.428263022817745,33.3978812669945,0.7155436198754297,58.46560200365649,1.755816518416662
Dewey,230.0,2018.0,17.691688565217515,25.720337652682637,33.748986740147735,1.1530745313039423,54.136597224552716,1.9405024944521858
Hughes,230.0,2018.0,17.290389949463172,25.23837566497584,33.18636138048855,0.7610403981556051,59.38946631013769,1.7194744849554262
Stanley,230.0,2018.0,17.498694031364412,26.007895579884885,34.51709712840529,4.028786854821622,58.79837399947657,1.905020376084283
Corson,230.0,2018.0,16.80774506770716,25.089923415772432,33.37210176383742,7.98991578758019,53.37387380181498,1.9233802164237548
Perkins,230.0,2018.0,14.53531567156928,24.00182683339144,33.468337995213545,13.317064150923144,58.22809508128222,1.8446066062922675
Ziebach,230.0,2018.0,16.734013372727713,25.64566131005474,34.557309247381724,6.222894286460832,54.940654041110875,2.0438780078911973
Haakon,230.0,2018.0,16.663215865613363,25.855489844690258,35.04776382376711,9.34030056541019,60.16468245859507,1.9601819838128305
Meade,230.0,2018.0,14.634257131821276,23.750928205335857,32.867599278850214,13.8298481988453,62.147660392902495,1.6824509806533798
Pennington,230.0,2018.0,14.361993539536371,22.80503783179059,31.248082124044505,8.40698334126422,62.37416101339998,1.5343141778233986
Harding,230.0,2018.0,13.082982235833708,22.52343114647674,31.963880057119738,18.64304525464043,61.50884763513759,1.6082671337878383
Butte,230.0,2018.0,12.879176963065886,22.280298023664304,31.681419084262657,13.800521352138562,64.98391279361607,1.4061698914242422
Lawrence,230.0,2018.0,12.096223947258148,19.627673984085217,27.159124020912376,23.128881487464806,64.37567982930624,1.1151070772491853
Custer,230.0,2018.0,13.536830781905813,21.142828892035052,28.74882700216422,1.9040883153998014,63.25778735077786,1.2701468048787792
Fall River,230.0,2018.0,13.270283879840868,21.64691734627993,30.023550812718913,0.14061866141618376,64.86553964938331,1.3447658180843298
Todd,230.0,2018.0,15.35666683413657,23.80481490919212,32.2529629842476,2.1994087888451963,66.66633957366986,1.3153664662144688
Bennett,230.0,2018.0,14.771506146115769,23.483296702809117,32.19508725950242,8.05206119949534,65.77395982729237,1.394260806865802
Oglala Lakota,230.0,2018.0,14.776578019302887,23.473806475635385,32.171034931967846,0.9826488016597662,64.07769278505008,1.5366848679696894
Jackson,230.0,2018.0,16.400103855587965,25.429577752434767,34.45905164928152,9.181445150929132,63.0615011502149,1.7911293558989219
Mellette,230.0,2018.0,15.611209214528012,24.75912659338926,33.907043972250456,4.508173928955874,65.11982317508878,1.5538904683057655
Jones,230.0,2018.0,16.6737764186589,25.446727269194973,34.219678119731036,4.17542536316485,63.79889593609826,1.7188377807799926
Lyman,230.0,2018.0,16.856498776802695,24.846171235632003,32.83584369446126,0.26485903486608703,64.65728990401824,1.5263745565866265
Buffalo,230.0,2018.0,17.388769330704026,24.431532169700247,31.474295008696462,1.4789158152523914,65.46177203392347,1.3427064366752508
Tripp,230.0,2018.0,16.480261492205038,24.386183454963344,32.29210541772162,0.19643759968641236,66.71373720998963,1.3639735756467262
Brule,230.0,2018.0,17.766496332177336,24.413315496840738,31.060134661504172,0.6338534293918523,67.53054272366263,1.2319329004702833
Gregory,230.0,2018.0,17.469086567662313,24.178966392339973,30.888846217017623,0.3521613386918906,69.59174962878377,1.1180976793845312
Charles Mix,230.0,2018.0,18.227709211213426,24.45478999291777,30.68187077462209,3.3213498734863345,70.53389537983594,1.0694228357073627
Douglas,230.0,2018.0,18.128671314754307,24.27698517074578,30.42529902673727,1.7743006137274033,70.170686736416,1.064089809818378
Bon Homme,230.0,2018.0,18.568048555408456,24.20103473042931,29.834020905450178,8.369487483178967,72.07165195586617,0.950314321340037
Hutchinson,230.0,2018.0,18.101423267972038,23.84651544409418,29.59160762021639,0.5591418385106386,70.40618969895952,1.0063492536225886
Davison,230.0,2018.0,18.32965199309848,24.31371119567843,30.2977703982584,2.2595757678792237,64.68017553322562,1.2276449468656374
Hanson,230.0,2018.0,17.63148169101623,23.604340965121665,29.577200239227107,0.047982050992924664,67.38871998190544,1.1027105656656708
Miner,230.0,2018.0,18.216474457907637,23.571689754013732,28.92690505011985,0.006843648030189264,64.49181244436308,1.1221170436675931
Sanborn,230.0,2018.0,17.782655684863776,23.82776124217326,29.872866799482747,0.19078821936333087,65.11989579038242,1.1906606529867658
Jerauld,230.0,2018.0,17.528362616246216,23.762553356104224,29.99674409596225,0.058916646267731486,66.95319597689765,1.1571279490657822
Aurora,230.0,2018.0,17.987634895943277,24.136040786630648,30.28444667731807,0.9354433067395586,67.76045076056253,1.1432816975679092
Beadle,230.0,2018.0,17.52244550674106,23.597499207956435,29.67255290917177,2.006972502177234,64.5808711065337,1.1903365116246452
Kingsbury,230.0,2018.0,16.992282689856783,22.23388380076365,27.475484911670563,0.38485231873635584,68.65618330408441,0.9138907277399575
Brookings,230.0,2018.0,15.3100337496393,20.57726377876632,25.844493807893397,0.0,75.24815007276202,0.5837390606284814
Lake,230.0,2018.0,16.646081042665333,21.52621749690548,26.406353951145604,0.0,73.5574514617627,0.7095875363592277
McCook,230.0,2018.0,17.435667695351007,22.87215445249981,28.308641209648627,0.0,71.37730769532398,0.8825470565230522
Minnehaha,230.0,2018.0,16.40677304716744,21.371557829064482,26.336342610961566,0.0,77.80085384618047,0.49617680176548756
Moody,230.0,2018.0,14.84324035182872,20.116937504641157,25.39063465745359,0.0,78.63388986478842,0.3762271200087338
Union,230.0,2018.0,16.195839128720248,21.9532121579464,27.710585187172576,0.0,76.65577011283166,0.5321198780222658
Clay,230.0,2018.0,16.869771278134497,22.541644995084038,28.21351871203358,0.0,75.22162361728954,0.6551906056255096
Lincoln,230.0,2018.0,16.699260928839873,21.9049725512373,27.11068417363471,0.0,77.62648919109581,0.5142847068762538
Turner,230.0,2018.0,17.244520644017125,22.559051254385338,27.873581864753554,0.0,75.18830751761553,0.6777550685126797
Yankton,230.0,2018.0,17.671817488196233,23.25169930784929,28.83158112750234,0.1539985374663445,73.11566138626112,0.8326772525579305
Grant,231.0,2018.0,14.796393629871696,18.202500820043607,21.608608010215526,31.670626770708225,90.04429940232258,0.003591997131793755
Roberts,231.0,2018.0,14.529393657821334,17.479314111995457,20.429234566169644,13.45647635649723,92.55657744490635,2.730503726039165E-4
Marshall,231.0,2018.0,14.059911605376586,17.2706986683089,20.48148573124124,10.166102124279588,91.85937760916171,0.0
Day,231.0,2018.0,14.672805832746302,17.77626548277169,20.87972513279709,24.960158856822517,91.43142164377798,0.0
Deuel,231.0,2018.0,14.961334995527421,18.77733655459223,22.593338113657044,35.651213057611514,88.0815973051626,0.012642923355223963
Codington,231.0,2018.0,14.43956737017606,17.856325445437413,21.273083520698773,43.10441295545789,90.79275177213582,0.0
Hamlin,231.0,2018.0,14.192101013320505,18.559126508102256,22.92615200288401,62.10957532624179,86.37965406609128,0.011091752689169437
Clark,231.0,2018.0,14.436119346507075,17.91666677290398,21.397214199300915,33.569389982943704,90.0157620166734,0.0
Brown,231.0,2018.0,12.874913037461537,16.90650322854757,20.93809341963357,3.0818867527639497,89.00462098778117,0.0
McPherson,231.0,2018.0,9.845187792275567,14.947312812695252,20.049437833115043,2.376152857309601,86.44773859280669,3.6138509168328384E-6
Edmunds,231.0,2018.0,10.296307828813838,15.396700701846209,20.49709357487859,2.4300714384997857,87.59049175231162,0.0
Spink,231.0,2018.0,13.345812543921502,17.636115265178645,21.926417986435762,13.768995329781513,87.63181659538888,0.002661126741063874
Faulk,231.0,2018.0,10.93506662586626,15.781135787467543,20.62720494906889,4.287971041938667,89.05387860161524,0.0
Hand,231.0,2018.0,12.183076225447342,16.540345224353203,20.89761422325906,9.367070126123132,89.96404109647865,0.0
Campbell,231.0,2018.0,8.924666400946153,14.396174695584895,19.86768299022366,1.5397622546491967,83.07099152012972,0.0632102809600011
Walworth,231.0,2018.0,9.214964215151339,14.339855462518932,19.46474670988654,2.876887790966458,85.73859563698791,0.018622219147173626
Potter,231.0,2018.0,9.693761069117159,14.796989230897307,19.90021739267747,3.6845702086485583,87.46216670192075,0.005147708817277504
Hyde,231.0,2018.0,11.059051670250604,15.894780333184302,20.73050899611799,8.416748587740539,88.51991106348758,0.0
Sully,231.0,2018.0,10.137624876514051,15.329300929692849,20.52097698287169,6.331053035753754,86.25060223308203,0.013909575365066562
Dewey,231.0,2018.0,8.66487178397963,14.293482564521133,19.92209334506259,6.021269227551799,81.06016945328598,0.1473067177090318
Hughes,231.0,2018.0,11.156502849186039,15.975730940929871,20.794959032673717,8.140217428564952,86.94330058341647,0.0024456172242047717
Stanley,231.0,2018.0,9.652843995144275,14.992804366249253,20.332764737354275,16.77433270054641,85.23498046206336,0.013864401388522136
Corson,231.0,2018.0,8.005717618847635,14.24228912858408,20.478860638320437,4.677891508314961,75.6760576547162,0.36559260620983525
Perkins,231.0,2018.0,6.816732319651429,13.75438868575897,20.692045051866536,4.810466337967669,72.3790170582649,0.48980387093826533
Ziebach,231.0,2018.0,7.239267168587219,13.482487684255183,19.72570819992317,4.962926833646097,77.61122483104529,0.26542980960231977
Haakon,231.0,2018.0,7.1388509055228875,13.195758108812177,19.25266531210147,16.45823699501676,83.38410953629322,0.03824103637724913
Meade,231.0,2018.0,6.777173679270638,12.940236642443178,19.103299605615643,6.714954459888861,77.97417844376521,0.25742958354137924
Pennington,231.0,2018.0,5.366590502839082,11.316130718221778,17.26567093360442,7.890233111311138,80.52168227033367,0.13524930725125894
Harding,231.0,2018.0,7.619945446383478,14.284732941306574,20.949520436229594,3.1608323435936803,70.67418150133452,0.599535923140005
Butte,231.0,2018.0,7.986023025410346,13.90829733995785,19.83057165450525,9.440801040583214,76.15304677966105,0.37356568088111036
Lawrence,231.0,2018.0,4.843240150115276,9.94986913989401,15.05649812967278,10.183028026439603,79.62820138182661,0.20526955192155272
Custer,231.0,2018.0,5.239170983963403,11.388805143537756,17.538439303112263,3.7364692483087283,77.25817345442846,0.24931910051588024
Fall River,231.0,2018.0,4.1988795136931705,12.04556274099274,19.892245968292464,4.080054466801018,75.18528797422857,0.2838745303434685
Todd,231.0,2018.0,9.261389366391171,14.63950068511732,20.017612003843556,19.070712900342922,84.30616037578362,0.03278644101387019
Bennett,231.0,2018.0,6.452555353774433,12.12052951740718,17.788503681039966,19.106497191067184,84.9749750412458,0.005487284224955625
Oglala Lakota,231.0,2018.0,5.12226242204314,11.496387297410067,17.870512172777055,19.42873064475739,82.9333598397388,0.04450325381355282
Jackson,231.0,2018.0,7.112685043041682,13.116781399448294,19.120877755854927,23.393783606322454,84.53260386110233,0.014651175148192995
Mellette,231.0,2018.0,9.323512910407807,14.86413931544246,20.404765720477254,23.52147426043832,85.58055634919963,2.1650639229977805E-4
Jones,231.0,2018.0,9.15520122910593,14.737611319661179,20.32002141021644,38.65625960466572,86.80294071916286,0.0
Lyman,231.0,2018.0,11.761892545363251,16.63944581923906,21.516999093114848,17.227895261964477,87.07407546558053,5.3905573322314936E-5
Buffalo,231.0,2018.0,12.937621754386932,17.14078687616805,21.343951997949173,12.547958743034298,88.196879801992,0.0
Tripp,231.0,2018.0,11.869897227506025,16.560013063801197,21.25012890009633,24.587817776988157,84.65392862353563,0.05903661838787525
Brule,231.0,2018.0,13.78716323477856,17.802229192088728,21.817295149398888,22.837975798426434,87.75071816532405,0.0023385287990066316
Gregory,231.0,2018.0,13.169845275456002,17.031415450468575,20.892985625481177,28.165636467794265,87.92298683373558,0.004411960050818132
Charles Mix,231.0,2018.0,14.62413892540027,18.116872100597895,21.60960527579553,27.77817270471151,88.95876181239424,6.710922900493592E-4
Douglas,231.0,2018.0,15.043815923758752,18.507546246100578,21.971276568442413,37.66256092252625,88.59776366124757,9.544780558678863E-4
Bon Homme,231.0,2018.0,16.290001110485044,18.952086004783784,21.61417089908253,13.820938645998686,90.00673715390595,0.009980877020840525
Hutchinson,231.0,2018.0,16.577130779293938,19.704829696899814,22.832528614505694,15.848796459264534,86.84003224965994,0.10236387628041063
Davison,231.0,2018.0,15.55841434050814,18.99319087919288,22.42796741787763,28.87148135629674,87.27083439261355,0.04730966229976243
Hanson,231.0,2018.0,16.145632061831968,19.447432995126686,22.74923392842142,13.692397022416277,86.72656811006576,0.09458902386833407
Miner,231.0,2018.0,16.78099192304219,19.372321397020126,21.963650870998062,30.44057613908908,88.1486267837044,0.09773306878056073
Sanborn,231.0,2018.0,14.830858899362623,18.584848716719957,22.338838534077286,26.716723339511333,87.1977769337513,0.02832280988759777
Jerauld,231.0,2018.0,13.45604887402789,17.169035389913027,20.88202190579818,25.367946098551904,90.74405628234723,0.0
Aurora,231.0,2018.0,14.301405774615585,18.017134985021602,21.732864195427624,23.8193795025378,88.96592235799501,1.1922154591032087E-4
Beadle,231.0,2018.0,14.2376846759216,17.988907298100642,21.740129920279692,22.456124155701463,89.52739032170705,1.0927617379193139E-5
Kingsbury,231.0,2018.0,15.663743501568906,18.92048467703714,22.177225852505384,43.37434864259398,87.91174484230073,0.03367577303155626
Brookings,231.0,2018.0,15.710689879386827,19.59327106684389,23.475852254300953,17.01119138733131,84.8497134326635,0.11639640508790601
Lake,231.0,2018.0,16.537433611225286,19.746671264362014,22.955908917498736,27.135724797306807,85.69306155707312,0.15001444874305983
McCook,231.0,2018.0,16.944782070974696,20.025323610398367,23.105865149822034,17.00316988456886,86.11882975633861,0.15382262508100059
Minnehaha,231.0,2018.0,17.37873885777926,20.93260888389801,24.486478910016775,31.465692156313388,83.81613110926759,0.2500808831392616
Moody,231.0,2018.0,16.42723247343283,20.09710765285529,23.766982832277755,20.318634544007338,84.93452302266735,0.15722738798347927
Union,231.0,2018.0,17.97329368816216,21.991157492143003,26.009021296123844,33.49579299197739,80.72913072684828,0.41999173367832393
Clay,231.0,2018.0,17.98319434176589,21.500317269841922,25.017440197917956,19.17465269673252,82.71299316389428,0.328594408092449
Lincoln,231.0,2018.0,17.747978449952097,21.900204753258596,26.05243105656512,31.568613853943567,80.95032359935618,0.3947300401718798
Turner,231.0,2018.0,17.527294116450364,20.930555699195242,24.333817281940135,16.682090167476403,84.16479060028699,0.23780533620040706
